detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;goal
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-6.png;exe_updater_java-4-6.png;exe_updater_java;06_Versichertenkarte-Schwer;136,2672;391,8597;308,2336;836,3605;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-7.png;exe_updater_java-4-7.png;exe_updater_java;06_Versichertenkarte-Schwer;114,771;320,7877;303,2495;738,8082;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-8.png;exe_updater_java-4-8.png;exe_updater_java;06_Versichertenkarte-Schwer;130,7043;396,8311;294,7542;822,2896;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-1.png;exe_updater_java-5-1.png;exe_updater_java;06_Versichertenkarte-Schwer;122,3696;276,452;315,2992;714,1208;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-2.png;exe_updater_java-5-2.png;exe_updater_java;06_Versichertenkarte-Schwer;181,1786;319,8008;307,7235;808,7029;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-3.png;exe_updater_java-5-3.png;exe_updater_java;06_Versichertenkarte-Schwer;114,636;227,8552;312,9432;655,4344;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-4.png;exe_updater_java-5-4.png;exe_updater_java;06_Versichertenkarte-Schwer;124,9926;196,02;389,2894;710,302;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-5.png;exe_updater_java-5-5.png;exe_updater_java;06_Versichertenkarte-Schwer;114,3984;287,6306;305,423;707,452;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-6.png;exe_updater_java-5-6.png;exe_updater_java;06_Versichertenkarte-Schwer;124,6811;216,4443;307,0273;648,1527;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-7.png;exe_updater_java-5-7.png;exe_updater_java;06_Versichertenkarte-Schwer;113,0409;306,6642;302,0515;721,7566;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-8.png;exe_updater_java-5-8.png;exe_updater_java;06_Versichertenkarte-Schwer;117,9063;209,5612;232,4713;559,9388;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-1-1.png;exe_updater_remote-1-1.png;exe_updater_remote;06_Versichertenkarte-Schwer;126,3398;166,432;312,5897;605,3615;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-1-2.png;exe_updater_remote-1-2.png;exe_updater_remote;06_Versichertenkarte-Schwer;119,2111;94,7231;300,2293;514,1635;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-2-1.png;exe_updater_remote-2-1.png;exe_updater_remote;06_Versichertenkarte-Schwer;206,6285;308,6718;232,5352;747,8355;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-2-2.png;exe_updater_remote-2-2.png;exe_updater_remote;06_Versichertenkarte-Schwer;118,8194;287,3645;310,5093;716,6932;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-3-1.png;exe_updater_remote-3-1.png;exe_updater_remote;06_Versichertenkarte-Schwer;118,5263;312,7404;282,6219;713,8886;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-3-2.png;exe_updater_remote-3-2.png;exe_updater_remote;06_Versichertenkarte-Schwer;122,5706;303,85;378,4337;804,8543;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-4-1.png;exe_updater_remote-4-1.png;exe_updater_remote;06_Versichertenkarte-Schwer;180,2898;429,0946;299,8896;909,274;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-4-2.png;exe_updater_remote-4-2.png;exe_updater_remote;06_Versichertenkarte-Schwer;180,5961;321,7912;307,7822;810,1695;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-5-1.png;exe_updater_remote-5-1.png;exe_updater_remote;06_Versichertenkarte-Schwer;113,5204;225,2446;370,401;709,166;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-5-2.png;exe_updater_remote-5-2.png;exe_updater_remote;06_Versichertenkarte-Schwer;116,5371;204,4347;303,4707;624,4425;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-1-1.png;exe_updater_simple-1-1.png;exe_updater_simple;06_Versichertenkarte-Schwer;182,98;102,422;318,5975;603,9995;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-2-1.png;exe_updater_simple-2-1.png;exe_updater_simple;06_Versichertenkarte-Schwer;115,059;378,9595;307,3847;801,4032;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-3-1.png;exe_updater_simple-3-1.png;exe_updater_simple;06_Versichertenkarte-Schwer;174,1051;321,4705;293,6905;789,2661;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-4-1.png;exe_updater_simple-4-1.png;exe_updater_simple;06_Versichertenkarte-Schwer;181,9035;340,4525;290,2719;812,6279;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-5-1.png;exe_updater_simple-5-1.png;exe_updater_simple;06_Versichertenkarte-Schwer;198,8867;306,1201;305,4125;810,4193;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-1.png;ms_word_macro-1-1.png;ms_word_macro;06_Versichertenkarte-Schwer;123,1303;99,2562;316,0918;538,4783;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-2.png;ms_word_macro-1-2.png;ms_word_macro;06_Versichertenkarte-Schwer;187,3856;117,2455;306,9408;611,5719;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-3.png;ms_word_macro-1-3.png;ms_word_macro;06_Versichertenkarte-Schwer;190,6702;36,0953;239,6933;466,4588;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-4.png;ms_word_macro-1-4.png;ms_word_macro;06_Versichertenkarte-Schwer;126,0958;98,0378;236,6774;460,811;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-1.png;ms_word_macro-2-1.png;ms_word_macro;06_Versichertenkarte-Schwer;183,3991;128,1305;311,5891;623,1187;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-2.png;ms_word_macro-2-2.png;ms_word_macro;06_Versichertenkarte-Schwer;112,1783;403,8374;224,7281;740,7438;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-3.png;ms_word_macro-2-3.png;ms_word_macro;06_Versichertenkarte-Schwer;119,4159;297,4017;231,0714;647,889;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-4.png;ms_word_macro-2-4.png;ms_word_macro;06_Versichertenkarte-Schwer;120,5715;286,1353;308,682;715,3888;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-1.png;ms_word_macro-3-1.png;ms_word_macro;06_Versichertenkarte-Schwer;199,5808;195,7097;303,2711;698,5616;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-2.png;ms_word_macro-3-2.png;ms_word_macro;06_Versichertenkarte-Schwer;181,4651;209,6654;316,2552;707,3857;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-3.png;ms_word_macro-3-3.png;ms_word_macro;06_Versichertenkarte-Schwer;113,3323;399,7394;225,0821;738,1538;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-4.png;ms_word_macro-3-4.png;ms_word_macro;06_Versichertenkarte-Schwer;185,7318;221,6882;231,3491;638,7691;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-1.png;ms_word_macro-4-1.png;ms_word_macro;06_Versichertenkarte-Schwer;120,127;310,9502;245,3261;676,4033;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-2.png;ms_word_macro-4-2.png;ms_word_macro;06_Versichertenkarte-Schwer;205,6732;331,7045;308,4599;845,8376;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-3.png;ms_word_macro-4-3.png;ms_word_macro;06_Versichertenkarte-Schwer;123,0081;300,1804;389,0044;812,1929;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-4.png;ms_word_macro-4-4.png;ms_word_macro;06_Versichertenkarte-Schwer;204,4178;217,364;302,0414;723,8232;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-5-1.png;ms_word_macro-5-1.png;ms_word_macro;06_Versichertenkarte-Schwer;117,827;192,2287;308,0182;618,0739;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-5-2.png;ms_word_macro-5-2.png;ms_word_macro;06_Versichertenkarte-Schwer;120,1007;305,1996;283,3278;708,6281;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-5-3.png;ms_word_macro-5-3.png;ms_word_macro;06_Versichertenkarte-Schwer;120,6746;221,2632;285,1766;627,1144;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-5-4.png;ms_word_macro-5-4.png;ms_word_macro;06_Versichertenkarte-Schwer;114,4957;199,6864;386,014;700,1961;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-1-1.png;ms_word_protected_view-1-1.png;ms_word_protected_view;06_Versichertenkarte-Schwer;193,2923;205,9169;222,7095;621,9187;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-1-2.png;ms_word_protected_view-1-2.png;ms_word_protected_view;06_Versichertenkarte-Schwer;192,8041;99,9659;300,6787;593,4487;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-2-1.png;ms_word_protected_view-2-1.png;ms_word_protected_view;06_Versichertenkarte-Schwer;113,2014;297,4009;307,8614;718,4637;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-3-1.png;ms_word_protected_view-3-1.png;ms_word_protected_view;06_Versichertenkarte-Schwer;122,0671;313,6002;376,1762;811,8435;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-3-2.png;ms_word_protected_view-3-2.png;ms_word_protected_view;06_Versichertenkarte-Schwer;197,8972;312,8033;297,9212;808,6217;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-5-1.png;ms_word_protected_view-5-1.png;ms_word_protected_view;06_Versichertenkarte-Schwer;119,1019;201,0817;309,9957;630,1793;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_protected_view-5-2.png;ms_word_protected_view-5-2.png;ms_word_protected_view;06_Versichertenkarte-Schwer;113,629;308,5982;296,0068;718,234;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-1.png;not_artifacts-1-1.png;not_artifacts;06_Versichertenkarte-Schwer;120,3091;98,539;292,2301;511,0782;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-10.png;not_artifacts-1-10.png;not_artifacts-;06_Versichertenkarte-Schwer;179,8465;109,3824;305,2747;594,5036;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-2.png;not_artifacts-1-2.png;not_artifacts;06_Versichertenkarte-Schwer;109,8266;276,934;309,8574;696,618;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-3.png;not_artifacts-1-3.png;not_artifacts;06_Versichertenkarte-Schwer;198,6003;218,3018;295,5618;712,4639;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-4.png;not_artifacts-1-4.png;not_artifacts;06_Versichertenkarte-Schwer;124,5868;181,4584;226,5547;532,5999;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-5.png;not_artifacts-1-5.png;not_artifacts;06_Versichertenkarte-Schwer;120,6473;101,4197;320,6377;542,7047;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-6.png;not_artifacts-1-6.png;not_artifacts;06_Versichertenkarte-Schwer;291,1343;106,1566;299,8936;697,1845;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-7.png;not_artifacts-1-7.png;not_artifacts;06_Versichertenkarte-Schwer;183,9829;107,6946;295,5733;587,2508;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-8.png;not_artifacts-1-8.png;not_artifacts;06_Versichertenkarte-Schwer;191,6687;112,0577;315,5128;619,2392;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-1-9.png;not_artifacts-1-9.png;not_artifacts;06_Versichertenkarte-Schwer;188,0277;208,8852;307,1382;704,0511;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-1.png;not_artifacts-2-1.png;not_artifacts;06_Versichertenkarte-Schwer;114,642;220,9009;296,5377;632,0806;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-2.png;not_artifacts-2-2.png;not_artifacts;06_Versichertenkarte-Schwer;113,9238;231,9563;249,1926;595,0727;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-3.png;not_artifacts-2-3.png;not_artifacts;06_Versichertenkarte-Schwer;124,8623;317,9796;231,7719;674,6138;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-4.png;not_artifacts-2-4.png;not_artifacts;06_Versichertenkarte-Schwer;124,0047;220,2311;235,6684;579,9042;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-5.png;not_artifacts-2-5.png;not_artifacts;06_Versichertenkarte-Schwer;174,1641;225,0799;302,579;701,823;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-6.png;not_artifacts-2-6.png;not_artifacts;06_Versichertenkarte-Schwer;201,2335;210,0794;308,1091;719,422;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-7.png;not_artifacts-2-7.png;not_artifacts;06_Versichertenkarte-Schwer;122,6854;274,9858;317,1925;714,8637;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-8.png;not_artifacts-2-8.png;not_artifacts;06_Versichertenkarte-Schwer;186,2181;308,35;302,4716;797,0397;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-2-9.png;not_artifacts-2-9.png;not_artifacts;06_Versichertenkarte-Schwer;187,0236;294,5739;305,6127;787,2102;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-1.png;not_artifacts-3-1.png;not_artifacts;06_Versichertenkarte-Schwer;185,094;310,2303;230,8185;726,1428;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-10.png;not_artifacts-3-10.png;not_artifacts-;06_Versichertenkarte-Schwer;135,306;225,7321;239,7884;600,8265;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-11.png;not_artifacts-3-11.png;not_artifacts-;06_Versichertenkarte-Schwer;186,484;223,7488;309,6718;719,9046;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-2.png;not_artifacts-3-2.png;not_artifacts;06_Versichertenkarte-Schwer;188,1223;244,9094;230,2078;663,2395;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-3.png;not_artifacts-3-3.png;not_artifacts;06_Versichertenkarte-Schwer;113,5372;308,3508;298,6369;720,5249;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-4.png;not_artifacts-3-4.png;not_artifacts;06_Versichertenkarte-Schwer;120,0646;290,3004;222,0691;632,4341;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-5.png;not_artifacts-3-5.png;not_artifacts;06_Versichertenkarte-Schwer;193,9458;240,5555;239,1534;673,6547;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-6.png;not_artifacts-3-6.png;not_artifacts;06_Versichertenkarte-Schwer;181,3245;224,9627;304,1311;710,4183;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-7.png;not_artifacts-3-7.png;not_artifacts;06_Versichertenkarte-Schwer;120,5967;280,1755;298,369;699,1412;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-8.png;not_artifacts-3-8.png;not_artifacts;06_Versichertenkarte-Schwer;120,6189;216,4461;242,1768;579,2418;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-3-9.png;not_artifacts-3-9.png;not_artifacts;06_Versichertenkarte-Schwer;121,8213;199,6771;240,7808;562,2792;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-1.png;not_artifacts-4-1.png;not_artifacts;06_Versichertenkarte-Schwer;177,2657;329,1276;304,3294;810,7227;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-10.png;not_artifacts-4-10.png;not_artifacts-;06_Versichertenkarte-Schwer;118,6022;199,3205;303,8099;621,7326;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-11.png;not_artifacts-4-11.png;not_artifacts-;06_Versichertenkarte-Schwer;184,5155;311,7344;306,2927;802,5426;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-2.png;not_artifacts-4-2.png;not_artifacts;06_Versichertenkarte-Schwer;195,1752;224,1929;250,4944;669,8625;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-3.png;not_artifacts-4-3.png;not_artifacts;06_Versichertenkarte-Schwer;115,701;297,0385;318,397;731,1365;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-4.png;not_artifacts-4-4.png;not_artifacts;06_Versichertenkarte-Schwer;202,2616;307,0827;295,0608;804,4051;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-5.png;not_artifacts-4-5.png;not_artifacts;06_Versichertenkarte-Schwer;120,3694;301,9751;375,2593;797,6038;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-6.png;not_artifacts-4-6.png;not_artifacts;06_Versichertenkarte-Schwer;176,2296;217,2874;292,6112;686,1282;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-7.png;not_artifacts-4-7.png;not_artifacts;06_Versichertenkarte-Schwer;120,4442;314,3233;308,8271;743,5946;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-8.png;not_artifacts-4-8.png;not_artifacts;06_Versichertenkarte-Schwer;111,9001;220,7125;397,1184;729,731;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-4-9.png;not_artifacts-4-9.png;not_artifacts;06_Versichertenkarte-Schwer;203,2145;311,2191;237,1176;751,5512;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-1.png;not_artifacts-5-1.png;not_artifacts;06_Versichertenkarte-Schwer;182,1902;217,327;310,7032;710,2204;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-10.png;not_artifacts-5-10.png;not_artifacts-;06_Versichertenkarte-Schwer;213,9804;308,4072;306,8908;829,2784;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-11.png;not_artifacts-5-11.png;not_artifacts-;06_Versichertenkarte-Schwer;113,1699;212,4664;299,5391;625,1754;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-2.png;not_artifacts-5-2.png;not_artifacts;06_Versichertenkarte-Schwer;191,0059;228,9068;291,6271;711,5398;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-3.png;not_artifacts-5-3.png;not_artifacts;06_Versichertenkarte-Schwer;119,9135;202,8419;235,6058;558,3612;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-4.png;not_artifacts-5-4.png;not_artifacts;06_Versichertenkarte-Schwer;116,4975;212,4901;307,4089;636,3965;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-5.png;not_artifacts-5-5.png;not_artifacts;06_Versichertenkarte-Schwer;199,0429;119,7041;307,4323;626,1793;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-6.png;not_artifacts-5-6.png;not_artifacts;06_Versichertenkarte-Schwer;126,1492;208,3492;297,6854;632,1838;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-7.png;not_artifacts-5-7.png;not_artifacts;06_Versichertenkarte-Schwer;110,7478;125,8119;314,9029;551,4626;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-8.png;not_artifacts-5-8.png;not_artifacts;06_Versichertenkarte-Schwer;201,7184;128,7598;295,8425;626,3207;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-9.png;not_artifacts-5-9.png;not_artifacts;06_Versichertenkarte-Schwer;191,2249;212,7352;317,0713;721,0314;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel;07_Paypal-Mittel;335,9709;188,5232;213,4769;737,971;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel;07_Paypal-Mittel;398,1902;98,6386;214,8159;711,6447;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel;07_Paypal-Mittel;380,8657;143,7393;204,846;729,451;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel;07_Paypal-Mittel;338,0856;308,6664;274,8721;921,6241;False;0;False
