detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-1.png;04_Targeted_IT_Abteilung-Schwer;395,8784;131,2091;193,976;721,0635;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-2.png;04_Targeted_IT_Abteilung-Schwer;382,5892;207,2478;127,8228;717,6598;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-1.png;04_Targeted_IT_Abteilung-Schwer;382,6287;103,7513;119,002;605,382;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-2.png;04_Targeted_IT_Abteilung-Schwer;322,8376;101,8608;189,1654;613,8638;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-3.png;04_Targeted_IT_Abteilung-Schwer;382,9247;110,1382;199,0759;692,1388;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-4.png;04_Targeted_IT_Abteilung-Schwer;326,1883;106,9017;193,7697;626,8597;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-5.png;04_Targeted_IT_Abteilung-Schwer;319,3555;101,3139;114,8858;535,5552;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-6.png;04_Targeted_IT_Abteilung-Schwer;316,244;38,1872;112,8217;467,2529;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-7.png;04_Targeted_IT_Abteilung-Schwer;416,6689;101,3004;114,5892;632,5585;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-8.png;04_Targeted_IT_Abteilung-Schwer;290,0694;106,5574;190,1756;586,8024;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-1.png;04_Targeted_IT_Abteilung-Schwer;296,2151;297,0679;123,8906;717,1736;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-2.png;04_Targeted_IT_Abteilung-Schwer;316,7964;295,2271;194,1344;806,1579;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-3.png;04_Targeted_IT_Abteilung-Schwer;342,2807;279,9334;192,872;815,0861;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-4.png;04_Targeted_IT_Abteilung-Schwer;324,4321;218,7127;185,41;728,5548;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-5.png;04_Targeted_IT_Abteilung-Schwer;323,3273;227,5451;194,1049;744,9773;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;04_Targeted_IT_Abteilung-Schwer;401,611;307,64;138,6369;847,8879;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;04_Targeted_IT_Abteilung-Schwer;327,6658;274,8341;204,9522;807,4521;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;04_Targeted_IT_Abteilung-Schwer;399,0789;226,473;122,9664;748,5183;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;04_Targeted_IT_Abteilung-Schwer;330,3373;317,3197;196,8554;844,5124;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;04_Targeted_IT_Abteilung-Schwer;334,9388;305,9477;186,0228;826,9093;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;04_Targeted_IT_Abteilung-Schwer;333,3745;314,2281;210,0905;857,6931;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;04_Targeted_IT_Abteilung-Schwer;397,1421;311,4609;190,8241;899,4271;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;04_Targeted_IT_Abteilung-Schwer;325,5718;296,1329;207,827;829,5317;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;04_Targeted_IT_Abteilung-Schwer;328,9563;228,0445;186,4746;743,4754;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;04_Targeted_IT_Abteilung-Schwer;388,1033;243,4062;123,8527;755,3622;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;04_Targeted_IT_Abteilung-Schwer;305,6123;326,4212;189,3604;821,3939;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;04_Targeted_IT_Abteilung-Schwer;327,4233;311,3829;201,1643;839,9705;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;04_Targeted_IT_Abteilung-Schwer;290,6849;311,8106;202,0412;804,5367;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;04_Targeted_IT_Abteilung-Schwer;384,9673;308,8446;136,7378;830,5497;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;04_Targeted_IT_Abteilung-Schwer;329,4735;309,6102;202,5282;841,6119;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-5.png;04_Targeted_IT_Abteilung-Schwer;306,9634;284,1731;201,014;792,1505;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-6.png;04_Targeted_IT_Abteilung-Schwer;327,2697;302,0776;126,0737;755,421;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-7.png;04_Targeted_IT_Abteilung-Schwer;415,9315;231,3545;193,8097;841,0957;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-8.png;04_Targeted_IT_Abteilung-Schwer;312,6722;304,9436;200,2542;817,87;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-1.png;04_Targeted_IT_Abteilung-Schwer;402,9908;211,3922;202,4675;816,8505;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-2.png;04_Targeted_IT_Abteilung-Schwer;392,2582;197,9609;200,6807;790,8998;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-3.png;04_Targeted_IT_Abteilung-Schwer;394,4968;207,5447;187,0654;789,1069;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-4.png;04_Targeted_IT_Abteilung-Schwer;313,9043;211,542;196,9097;722,356;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-5.png;04_Targeted_IT_Abteilung-Schwer;387,6291;209,7475;193,8781;791,2547;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-6.png;04_Targeted_IT_Abteilung-Schwer;311,3154;223,5376;191,1065;725,9595;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-7.png;04_Targeted_IT_Abteilung-Schwer;325,2339;202,8077;191,7128;719,7544;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-8.png;04_Targeted_IT_Abteilung-Schwer;327,0123;120,6254;124,2932;571,9309;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-1.png;04_Targeted_IT_Abteilung-Schwer;307,7538;109,7522;116,6761;534,1821;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-2.png;04_Targeted_IT_Abteilung-Schwer;408,2424;99,3643;215,4608;723,0675;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-1.png;04_Targeted_IT_Abteilung-Schwer;393,1983;229,8886;205,2098;828,2967;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-2.png;04_Targeted_IT_Abteilung-Schwer;325,9558;282,4153;201,7959;810,167;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-1.png;04_Targeted_IT_Abteilung-Schwer;325,3307;305,6289;198,7229;829,6825;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-2.png;04_Targeted_IT_Abteilung-Schwer;318,1616;313,049;194,2842;825,4948;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-1.png;04_Targeted_IT_Abteilung-Schwer;404,5927;305,8207;194,2975;904,7109;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-2.png;04_Targeted_IT_Abteilung-Schwer;313,4949;298,6093;199,7068;811,811;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-1.png;04_Targeted_IT_Abteilung-Schwer;335,6348;184,3626;194,7107;714,7081;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-2.png;04_Targeted_IT_Abteilung-Schwer;323,3951;212,8471;189,2044;725,4466;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-1-1.png;04_Targeted_IT_Abteilung-Schwer;390,3295;108,7813;190,6945;689,8053;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-2-1.png;04_Targeted_IT_Abteilung-Schwer;320,5027;277,6153;127,4103;725,5283;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-3-1.png;04_Targeted_IT_Abteilung-Schwer;321,2198;322,3104;128,6337;772,1639;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-4-1.png;04_Targeted_IT_Abteilung-Schwer;313,4794;312,921;191,1069;817,5073;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-5-1.png;04_Targeted_IT_Abteilung-Schwer;244,9522;282,8891;115,4628;643,3041;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-1.png;04_Targeted_IT_Abteilung-Schwer;304,5967;106,724;184,0026;595,3233;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-2.png;04_Targeted_IT_Abteilung-Schwer;330,3875;115,1947;192,4608;638,043;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-3.png;04_Targeted_IT_Abteilung-Schwer;312,5793;101,9142;183,5289;598,0224;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-4.png;04_Targeted_IT_Abteilung-Schwer;404,3826;97,181;128,3428;629,9064;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-1.png;04_Targeted_IT_Abteilung-Schwer;380,263;223,4396;114,6483;718,3509;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-2.png;04_Targeted_IT_Abteilung-Schwer;303,0671;303,1678;129,1455;735,3804;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-3.png;04_Targeted_IT_Abteilung-Schwer;382,5141;304,8052;119,4016;806,7209;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-4.png;04_Targeted_IT_Abteilung-Schwer;242,4765;286,1546;111,0619;639,693;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-1.png;04_Targeted_IT_Abteilung-Schwer;309,5307;291,2811;193,333;794,1448;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-2.png;04_Targeted_IT_Abteilung-Schwer;302,1187;305,8318;197,7174;805,6679;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-3.png;04_Targeted_IT_Abteilung-Schwer;381,961;235,3204;184,6707;801,9521;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-4.png;04_Targeted_IT_Abteilung-Schwer;388,5908;232,6511;195,0963;816,3382;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-1.png;04_Targeted_IT_Abteilung-Schwer;306,5558;236,246;128,3968;671,1986;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-2.png;04_Targeted_IT_Abteilung-Schwer;385,6333;239,8995;117,8725;743,4053;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-3.png;04_Targeted_IT_Abteilung-Schwer;315,0311;313,449;181,7606;810,2407;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-4.png;04_Targeted_IT_Abteilung-Schwer;316,6016;236,5516;123,9926;677,1458;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-1.png;04_Targeted_IT_Abteilung-Schwer;319,669;176,5004;129,5887;625,7581;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-2.png;04_Targeted_IT_Abteilung-Schwer;303,7019;127,9164;115,8907;547,509;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-3.png;04_Targeted_IT_Abteilung-Schwer;373,0544;215,7917;197,2844;786,1305;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-4.png;04_Targeted_IT_Abteilung-Schwer;226,1809;203,5054;178,8823;608,5686;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-1.png;04_Targeted_IT_Abteilung-Schwer;305,2912;111,3481;183,9877;600,627;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-2.png;04_Targeted_IT_Abteilung-Schwer;393,943;114,6786;117,8063;626,4279;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-3.png;04_Targeted_IT_Abteilung-Schwer;307,934;100,0598;192,7883;600,7821;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-1.png;04_Targeted_IT_Abteilung-Schwer;391,0981;220,1402;125,8369;737,0752;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-2.png;04_Targeted_IT_Abteilung-Schwer;401,4639;136,3365;173,5257;711,3261;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-3.png;04_Targeted_IT_Abteilung-Schwer;320,5889;226,838;198,2827;745,7096;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-1.png;04_Targeted_IT_Abteilung-Schwer;400,882;303,2319;131,9521;836,066;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-2.png;04_Targeted_IT_Abteilung-Schwer;397,0788;219,6486;204,1303;820,8577;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-3.png;04_Targeted_IT_Abteilung-Schwer;314,5957;213,8858;182,8286;711,3101;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-1.png;04_Targeted_IT_Abteilung-Schwer;327,9349;298,743;196,9676;823,6455;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-2.png;04_Targeted_IT_Abteilung-Schwer;391,7105;223,3141;197,0526;812,0772;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-3.png;04_Targeted_IT_Abteilung-Schwer;382,5937;223,7354;193,1537;799,4828;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-1.png;04_Targeted_IT_Abteilung-Schwer;391,1525;135,66;130,0419;656,8544;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-2.png;04_Targeted_IT_Abteilung-Schwer;313,7557;203,3474;187,2406;704,3437;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-3.png;04_Targeted_IT_Abteilung-Schwer;306,94;130,6106;124,2193;561,7699;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-1.png;04_Targeted_IT_Abteilung-Schwer;316;96,3909;129,6382;542,0291;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-10.png;04_Targeted_IT_Abteilung-Schwer;314,6986;96,109;117,7544;528,562;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-11.png;04_Targeted_IT_Abteilung-Schwer;322,7398;108,7513;190,23;621,7211;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-12.png;04_Targeted_IT_Abteilung-Schwer;316,3605;102,0418;115,9566;534,3589;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-2.png;04_Targeted_IT_Abteilung-Schwer;320,6615;181,1432;127,2847;629,0894;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-3.png;04_Targeted_IT_Abteilung-Schwer;313,6521;106,9694;189,1124;609,7339;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-4.png;04_Targeted_IT_Abteilung-Schwer;307,6988;187,1784;123,1337;618,0109;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-5.png;04_Targeted_IT_Abteilung-Schwer;320,7496;172,7871;116,3951;609,9318;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-6.png;04_Targeted_IT_Abteilung-Schwer;237,0762;175,5925;115,4668;528,1355;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-7.png;04_Targeted_IT_Abteilung-Schwer;327,0159;111,0793;116,821;554,9162;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-8.png;04_Targeted_IT_Abteilung-Schwer;321,8148;109,1152;124,5994;555,5294;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-9.png;04_Targeted_IT_Abteilung-Schwer;323,492;180,0821;113,3905;616,9646;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-1.png;04_Targeted_IT_Abteilung-Schwer;317,8767;292,4824;195,2918;805,6509;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-10.png;04_Targeted_IT_Abteilung-Schwer;311,4088;277,5551;116,5197;705,4836;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-11.png;04_Targeted_IT_Abteilung-Schwer;310,3592;208,949;124,2602;643,5684;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-12.png;04_Targeted_IT_Abteilung-Schwer;294,0843;186,5065;196,2525;676,8433;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-2.png;04_Targeted_IT_Abteilung-Schwer;325,4467;184,131;119,2301;628,8078;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-3.png;04_Targeted_IT_Abteilung-Schwer;318,5768;206,8584;118,2957;643,7309;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-4.png;04_Targeted_IT_Abteilung-Schwer;297,1028;131,5217;135,1039;563,7284;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-5.png;04_Targeted_IT_Abteilung-Schwer;305,1935;220,3958;119,732;645,3213;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-6.png;04_Targeted_IT_Abteilung-Schwer;311,8133;299,5758;117,6436;729,0327;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-7.png;04_Targeted_IT_Abteilung-Schwer;319,0786;213,8257;191,4034;724,3077;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-8.png;04_Targeted_IT_Abteilung-Schwer;306,9378;225,3393;192,7024;724,9795;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-9.png;04_Targeted_IT_Abteilung-Schwer;388,7265;205,6659;121,9089;716,3013;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-1.png;04_Targeted_IT_Abteilung-Schwer;309,2501;301,7606;119,2488;730,2595;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-10.png;04_Targeted_IT_Abteilung-Schwer;302,5616;203,5107;192,6129;698,6852;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-11.png;04_Targeted_IT_Abteilung-Schwer;317,233;215,4382;183,3366;716,0078;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-12.png;04_Targeted_IT_Abteilung-Schwer;315,6069;202,7486;119,7638;638,1193;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-2.png;04_Targeted_IT_Abteilung-Schwer;319,0902;210,678;118,7399;648,5081;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-3.png;04_Targeted_IT_Abteilung-Schwer;332,1426;218,5104;122,7917;673,4447;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-4.png;04_Targeted_IT_Abteilung-Schwer;312,7216;209,5978;117,3964;639,7158;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-5.png;04_Targeted_IT_Abteilung-Schwer;392,6187;197,9904;193,9743;784,5834;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-6.png;04_Targeted_IT_Abteilung-Schwer;288,7644;301,9715;183,8487;774,5846;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-7.png;04_Targeted_IT_Abteilung-Schwer;314,374;220,2625;190,2107;724,8472;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-8.png;04_Targeted_IT_Abteilung-Schwer;242,8761;289,6857;181,1406;713,7024;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-9.png;04_Targeted_IT_Abteilung-Schwer;312,0077;204,5059;189,8358;706,3494;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-1.png;04_Targeted_IT_Abteilung-Schwer;306,9932;278,9792;121,3359;707,3083;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-10.png;04_Targeted_IT_Abteilung-Schwer;310,5536;220,0979;184,5347;715,1862;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-11.png;04_Targeted_IT_Abteilung-Schwer;244,0752;206,1093;118,5735;568,758;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-12.png;04_Targeted_IT_Abteilung-Schwer;305,7703;238,5548;128,5148;672,8399;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-2.png;04_Targeted_IT_Abteilung-Schwer;314,8344;112,0513;181,8405;608,7262;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-3.png;04_Targeted_IT_Abteilung-Schwer;320,8254;218,6784;182,4746;721,9784;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-4.png;04_Targeted_IT_Abteilung-Schwer;320,494;201,0451;189,1221;710,6612;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-5.png;04_Targeted_IT_Abteilung-Schwer;314,5692;223,2974;124,941;662,8076;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-6.png;04_Targeted_IT_Abteilung-Schwer;303,8386;233,4294;118,8099;656,0779;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-7.png;04_Targeted_IT_Abteilung-Schwer;303,1267;232,1525;192,9754;728,2546;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-8.png;04_Targeted_IT_Abteilung-Schwer;300,4515;223,7552;195,0452;719,2519;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-9.png;04_Targeted_IT_Abteilung-Schwer;293,9833;217,4002;210,1812;721,5647;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-1.png;04_Targeted_IT_Abteilung-Schwer;304,1031;142,207;115,8542;562,1643;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-10.png;04_Targeted_IT_Abteilung-Schwer;325,2906;109,8888;125,9232;561,1026;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-11.png;04_Targeted_IT_Abteilung-Schwer;300,8097;129,9018;170,4365;601,148;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-12.png;04_Targeted_IT_Abteilung-Schwer;300,3103;212,2403;118,3735;630,9241;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-2.png;04_Targeted_IT_Abteilung-Schwer;317,3486;191,5013;187,8101;696,66;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-3.png;04_Targeted_IT_Abteilung-Schwer;322,0778;116,4172;113,9101;552,4051;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-4.png;04_Targeted_IT_Abteilung-Schwer;307,4182;204,4045;194,4226;706,2453;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-5.png;04_Targeted_IT_Abteilung-Schwer;317,755;205,2731;197,5169;720,545;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-6.png;04_Targeted_IT_Abteilung-Schwer;322,152;209,7703;184,4832;716,4055;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-7.png;04_Targeted_IT_Abteilung-Schwer;303,5358;197,3113;183,7676;684,6147;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-8.png;04_Targeted_IT_Abteilung-Schwer;382,4394;138,424;185,0389;705,9023;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-9.png;04_Targeted_IT_Abteilung-Schwer;330,617;187,3878;125,6878;643,6926;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-1.png;05_Newsletter-Schwer;598,0988;121,2543;179,8419;899,195;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-2.png;05_Newsletter-Schwer;532,9896;103,6366;193,6242;830,2504;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-1.png;05_Newsletter-Schwer;530,9675;206,0728;181,6797;918,72;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-2.png;05_Newsletter-Schwer;511,4484;195,2875;196,0523;902,7882;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-1.png;05_Newsletter-Schwer;445,2123;204,0738;123,3707;772,6568;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-2.png;05_Newsletter-Schwer;513,2867;295,8002;199,1549;1008,2418;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-1.png;05_Newsletter-Schwer;522,1121;208,3189;128,8082;859,2392;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-2.png;05_Newsletter-Schwer;511,2272;310,844;191,3057;1013,3769;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-1.png;05_Newsletter-Schwer;526,2226;127,7444;189,007;842,974;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-2.png;05_Newsletter-Schwer;513,2791;211,1148;111,9336;836,3275;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-1.png;05_Newsletter-Schwer;447,7017;171,6546;130,8277;750,184;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-2.png;05_Newsletter-Schwer;522,0071;216,0639;188,6778;926,7488;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-1.png;05_Newsletter-Schwer;454,1917;275,6392;125,4886;855,3195;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-2.png;05_Newsletter-Schwer;526,477;317,5233;122,3069;966,3072;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-1.png;05_Newsletter-Schwer;497,0426;192,1357;121,9446;811,1229;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-2.png;05_Newsletter-Schwer;598,12;314,2676;130,274;1042,6616;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-1.png;05_Newsletter-Schwer;515,1494;280,012;126,0761;921,2375;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-2.png;05_Newsletter-Schwer;519,8464;329,043;122,6367;971,5261;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-1.png;05_Newsletter-Schwer;517,8712;197,1388;198,5796;913,5896;False;0
